text,labels
"অধিক সংখ্যক পাশের হার শুধুমাত্র রাজনৈতিক উদ্দেশ্যেই, ছাত্র ছাত্রীর জন্যে নয়",negative
বাপরে বাপ,positive
জ্বী হুজুর,positive
"টাকা পাচারের সাথে কারা জড়িত, এটা বুঝতে কি আর বাকি আছ‌ে",negative
ঠিক কাজই করেছে পুলিশ,positive
মোদ্দা কথা পাকিস্তানি তো,negative
"মারাদোনা, দিস ইস বেয়াদপি... এক্কেবারে বেয়াদপি",negative
"২০১২তে আমরা বাংলাদেশের হয়ে পাঁচজন অ্যাথলেট এলাম, সঙ্গে প্রতিনিধি ছিলেন ২০ জন ..... অতি চমতকার ..... কার প্রতিনিধি ছিল তারা",positive
"ছাত্রলীগের ভাইদের বলছি- আজ যারা তরুন, কাল তারাই প্রবীণ",positive
খেলারাম খেলে যা,positive
"আইপিএল এর প্রতিদান দিচ্ছে ওয়েস্ট ইন্ডিজের খেলোয়াররা, ভারত থেকে তারা এত কাড়ি কাড়ি পেল এবার কিছুটা ফেরত দিয়ে পরবর্তীতে আর কিছু বারতি পাওয়ার আসা আরকি",negative
আশা করি গান গুলু ভাল হবে,positive
"জনগণের ট্যাক্সের টাকা ব্যয় করে রামপাল বিদ্যুতের পক্ষে যারা বিজ্ঞাপন তৈরি করছে, এসব বিজ্ঞাপনে অভিনয় করছে ও যে সব মিডিয়া এসব বিজ্ঞাপন প্রচার করছে তাদের সবাইকে বয়কট করা হোক",negative
"গণজাগরণ মঞ্চের বন্ধুদের বলছি, আমিও এ রোডমার্চে আছি",positive
৪ ইনিংসে ব্যাট করে রান মাত্র ২৫,negative
মোমবাতির শিখার উপর এই পাষণ্ডের হাতের তালু ৩০ সেকেন্ড মেলে রাখতে বাধ্য করা হোক,negative
সকালে বোলিং আর দুপুর-বিকেলে দুঃসাহসী সুন্দর তামিম-ইমরুল মিলিয়ে এটি টেস্ট ক্রিকেটে বাংলাদেশের সুন্দরতম দিন,positive
