text,labels
'সুশীল' ব্যক্তিত্বদের জন্য পদত্যাগ কি সাজা? তা হলে বরখাস্তকে কি আখ্যায়িত করবেন?,negative
তাঁদের মাথায় শিবিরের ব্যান্ডেনা বাঁধা রয়েছে,negative
লেগে থাকেন,positive
তাহলে সফ্টওয়ার দিয়েই এবার মানুষের বাচ্চা ফোটানো যাবে,negative
ভাই গননা করার দরকার কি,negative
তিনি আমাদের এলাকার সন্তান,positive
কার্ডিফ মানেই আশরাফুল,positive
নেইমারসহ গোটা ব্রাজিলের প্রতি আমার সমবেদনা রইল,positive
কিন্তু ক্ষমতাই এসে এসব ভুলে যান,positive
"কারন কিছু কিছু অসাধু ইউজার, যারা দল বেঁধে অন্যকে আক্রমন করে আনন্দ পায়",negative
নাসির কে বা মাহমুদুল্লাহ কে অনেকেই দলে রেখেছেন অনেক সমালোচনার পরও,negative
সমস্যার সহজ সমাধান,positive
আল্লাহ উনাকে জান্নাতবাসী করুন!এই দোয়াই করি,positive
এটা খুবই জরুরী,positive
"ভেবেছিলাম আনিসুলকে ভোট দিব কিন্তু আওয়ামীলীগের,নোংরামি দেখে মন চেনজ করে ফেলেছি",negative
"আমি খালি ভাবি, যারা ক্ষমতায় যাওয়ার জন্য এভাবে মানুষ পুড়িয়ে মারতে পারে, তারা যদি একবার ক্ষমতায় যায়, তবে সেই ক্ষমতা ধরে রাখতে তারা কত নিষ্ঠুর হবে",negative
"মাহবুব উদ্দীন খোকন সাহেবের আরো একটা পরিচয় আছে, তিনি বিএনপির স্থায়ী কমিটির সদস্য, তিনি সকল রাজাকারদের আইনজীবীও বটে",negative
"বিরোধী প্রার্থী বিহীন এবং ক্ষেত্র বিশেষে ভোটার বিহীন নির্বাচন যেখানে জয়, সুনিশ্চিত",negative
"যে দেশের লোক এতো অজুহাত খুজে, তাদের জন্য কেউ সহানুভূতি দেখায় না",negative
