text,labels
আর মাত্র দুই টা খেলা তারপরে সপ্নের ফাইনালে প্রিয় বাংলাদেশ,positive
আসা করি আমরা সিরিজ জিততে পারবো,positive
আলপিনের মত এত সুন্দর একটি বিশেষ সংখ্যা বন্ধ করা প্রথমআলোর সবচেয়ে বড় ব্যর্থতা,negative
"দেশে আছে দুই দল, দুই বেগম",negative
"কি চমতকার মহিউদ্দীন সাহেব, বেমালুম চেপে গেলেন শহীদের বইয়ে উদ্ধৃত লতিফসিদ্দীকি কর্তৃক আবু সাঈদ চৌধুরীর বাড়ী দখলের কথা; বঙ্গবন্ধু যেখানে নিজে নির্দেশ দিয়ে এই বাড়ী দখলমুক্ত করেছিলেন",negative
পাথর যুগে আসতেও এদের অারও ৫০ বছর লাগবে,negative
"যথার্থই বলেছেন, কারণ শুধুমাত্র ছাত্রলীগই আপনার কাছে জনগণ",negative
জনগণও জানে আওয়ামীলীগ যেকোন প্রকারে জয় ছিনিয়ে আনবে,positive
দয়া করে জনসম্মুখে আসা বন্ধ করুন,negative
মন্তব্য ফেলে দেন কেন?,negative
"পাইছেন এক জিনিস, মিডিয়",negative
খুব হতাশ,negative
এই ম্যাচ টা যদি জিততাম তাহলে আমাদের ক্রিকেট অনেক দূর এগিয়ে যেত,positive
"নেপাল মুশফিকের কাছে ‘অচেনা’্‌্‌, বাংলাদেশ ও নেপালের কাছে অচেনা",negative
আজব তো,negative
যা চাওয়ার প্রথম রাউন্ডেই চেয়ে নেন,positive
২০০ না হলে ১৭৫ হলেও ফাইট দিতে পারবে,positive
জোর করে ক্লাসে ডুকে শিক্ষককে নাজেহাল ও করতে দেখেছি,negative
বন্ডের বিরুদ্ধে জাতীয় রাজস্ব বোর্ডের ব্যবস্থা শুধু পত্রিকায়ই পড়ি বাস্তবে কিছু দেখি না,negative
এদের দিয়েই কিছু হবে,positive
