text,labels
"তবে পুস্পিতা- লুবাবার কাছে মুজাহিদুল ইসলাম সাহেব রা কখন ভাল মানুষ হন, আর কখন দালাল-নাস্তিক হন সেটাও বুঝি",negative
পুলিশ যা বলে তাই বিশ্বাস করতে হবে,negative
"এসব জংগীরা কত প্রবল এখনো, এতেই বুঝা যায়",negative
সামর্থ্য অনুযায়ী খেলতে পারলে এবং ইতিবাচক থাকলে আমরা জিতবই,positive
"বুঝে আসে না, নাসির কেন বাদ যায়? বিষয়টা clear করা দরকার",negative
এই সময়ে একুশের বইমেলা নিয়ে একটি প্রয়োজনীয় লেখা,positive
"মারহাবা নয়, বলতে পারেন আলহামদুলিল্লাহ্",positive
অন্যদিকে জনতার হাতে ধরা পরা টার্গেট কিলারদের খুন করে সব প্রমাণ আড়াল করছে! তাহলে সাধারণ মানুষ যাবে কোথায়?,negative
কমেন্টের পাশে ডাউন ভোটের অবস্থা দেখনা ! আমরা সবাই তেতুলদর্শী,negative
"আওয়ামী লীগের নাই কোন বায়না শুধু কেয়াটেকার সরকার চায় না , তাইনা , ইমতিয়াজ ?",negative
ল্যাটকা হোক যাই হোক মাগনা পেলে সৰাই খায়,negative
এই তোরন নির্মান হলো আগাম invest ক্ষমতায়গেলে তা সুদে আসলে চক্রবৃদ্ধি আকারে তুলে নেওয়া হবে ৷ কারন তোরনের এক কোনায় বা নিচে লেখা থাকে কার সৌজন্যে তোরনটি নির্মান করা হয়েছে ৷,positive
তাহলে সে আমেরিকার ইতিহাসে সবচেয়ে জঘন্যতম হবেন,negative
সবাই এখনো চুপ কেন? প্রতিবাদ কবে করবে সবাই? নিজেদের কেউ গুম হলে?,negative
পৃথিবীর যত নরকীট ধ্বংস হোক,negative
হায় একি !! 'খান সাহেব' হিরো হতে এসে দেখছি দুইদিকের চাপে (মালিক ও শ্রমিক) শেষ পর্যন্ত জিরো হতে চলেছেন,negative
"এখন কেউ খারাপ কিছু করলেই বলা হচ্ছে, তুই একটা আওয়ামী লীগ",negative
আগে একটু কম রেটে কথা বলতাম,negative
